dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_adaptor_enabled,ttt_adaptor_bottleneck,ttt_adaptor_trainable_params,ttt_adaptor_target
PhishingWebsites,/data0/zhuhao2025/tabiclv2_test/data178/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9805517865219358,0.9805310686674489,0.9793095873605331,0.9987313284371425,0.04553961504432862,15.453174114227295,7.652358055114746,ok,,8844,7075,0,2211,0.07271786034107208,8,1e-05,True,15.029906749725342,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9981948617010257,0.9981948617010257,0.9773883550028265,0.9773883550028265,0,True,False,,True,64,67136,row_interactor_output
PizzaCutter3,/data0/zhuhao2025/tabiclv2_test/data178/PizzaCutter3,binclass,834,167,209,37,2,0.8851674641148325,0.8432935485567066,0.5372826086956521,0.893695652173913,0.24980031077364478,6.5839855670928955,1.4401023387908936,ok,,834,667,0,209,0.270636722445488,13,1e-05,True,6.488539218902588,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8187074829931973,0.819047619047619,0.8922155688622755,0.8922155688622755,5,True,False,,True,64,67136,row_interactor_output
Rain_in_Australia,/data0/zhuhao2025/tabiclv2_test/data178/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8576240890966589,0.8493728816631266,0.6934047021713484,0.9159180695306676,0.3527368339482326,914.5570974349976,613.00532579422,ok,,116368,93094,0,29092,0.39070509374141693,300,1e-05,True,909.8773880004883,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,12,epoch_chunk,roc_auc,0.9096081693833433,0.9099487486848061,0.8525822806565266,0.8524963478559766,17,True,False,,True,64,67136,row_interactor_output
Telecom_Churn_Dataset,/data0/zhuhao2025/tabiclv2_test/data178/Telecom_Churn_Dataset,binclass,2666,534,667,17,2,0.9610194902548725,0.9601297177498206,0.9001989509857117,0.9307921866521975,0.12893879195960473,13.6761953830719,1.485999345779419,ok,,2666,2132,0,667,0.17119640111923218,17,1e-05,True,13.50754189491272,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9019295802665606,0.9026968654977408,0.9550561797752809,0.9550561797752809,9,True,False,,True,64,67136,row_interactor_output
Wilt,/data0/zhuhao2025/tabiclv2_test/data178/Wilt,binclass,3856,772,965,5,2,0.9927461139896373,0.9926443320683425,0.9508277866711602,0.9919959558513776,0.030865214266644733,5.753929138183594,1.0749449729919434,ok,,3856,3084,0,965,0.033615123480558395,8,1e-05,True,5.664487838745117,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9974308498214941,0.9974308498214941,0.9870466321243523,0.9870466321243523,0,True,False,,True,64,67136,row_interactor_output
ada,/data0/zhuhao2025/tabiclv2_test/data178/ada,binclass,3317,664,830,48,2,0.8614457831325302,0.8571983955794383,0.7875357854119991,0.918685430669654,0.3042518296407266,12.45234990119934,3.255995988845825,ok,,3317,2653,0,830,0.28040067851543427,8,1e-05,True,11.997616052627563,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9206898645776401,0.9206898645776401,0.8704819277108434,0.8704819277108434,0,True,False,,True,64,67136,row_interactor_output
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/data0/zhuhao2025/tabiclv2_test/data178/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.595,0.5815916808149405,0.5755643283733172,0.676004656341735,0.6314263260051525,5.265874624252319,0.7236535549163818,ok,,1600,1280,0,400,0.650169849395752,8,1e-05,True,5.181070327758789,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.6896211133499268,0.6896211133499268,0.65625,0.65625,0,True,False,,True,64,67136,row_interactor_output
analcatdata_authorship,/data0/zhuhao2025/tabiclv2_test/data178/analcatdata_authorship,multiclass,672,135,169,69,4,0.9940828402366864,0.9940804879569156,0.9957627118644068,0.9999242768178149,0.010505254853738596,9.214757919311523,0.9793834686279297,ok,,672,537,0,169,0.002498496905900538,8,1e-05,True,8.90684986114502,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,1.0,1.0,1.0,1.0,0,True,False,,True,64,67136,row_interactor_output
autoUniv-au7-1100,/data0/zhuhao2025/tabiclv2_test/data178/autoUniv-au7-1100,multiclass,880,176,220,12,5,0.4090909090909091,0.38889254603875467,0.39334366601575677,0.7421192889398621,1.3402212786361618,4.923310279846191,0.9819636344909668,ok,,880,704,0,220,1.3268485069274902,8,1e-05,True,4.844263792037964,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.777562302442065,0.777562302442065,0.5227272727272727,0.5227272727272727,0,True,False,,True,64,67136,row_interactor_output
baseball,/data0/zhuhao2025/tabiclv2_test/data178/baseball,multiclass,1072,215,268,16,3,0.9440298507462687,0.9342657264063037,0.6038961038961039,0.9757451188672643,0.13205189169456175,5.773889064788818,0.638801097869873,ok,,1072,857,0,268,0.22204583883285522,8,1e-05,True,5.671884059906006,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9590231652139134,0.9590231652139134,0.9488372093023256,0.9488372093023256,0,True,False,,True,64,67136,row_interactor_output
cmc,/data0/zhuhao2025/tabiclv2_test/data178/cmc,multiclass,1178,236,295,9,3,0.6033898305084746,0.603014989366664,0.5784569217405039,0.7694175501878179,0.866476197658092,5.416065692901611,0.5812439918518066,ok,,1178,942,0,295,0.833152711391449,8,1e-05,True,5.300182104110718,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.7199163697811981,0.7199163697811981,0.5508474576271186,0.5508474576271186,0,True,False,,True,64,67136,row_interactor_output
contraceptive_method_choice,/data0/zhuhao2025/tabiclv2_test/data178/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6372881355932203,0.6356221051172173,0.6106558709719377,0.794737939644369,0.823443800505168,5.381246328353882,0.5905392169952393,ok,,1178,942,0,295,0.9429728984832764,8,1e-05,True,5.284250020980835,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.733528144749453,0.733528144749453,0.5423728813559322,0.5423728813559322,0,True,False,,True,64,67136,row_interactor_output
dabetes_130-us_hospitals,/data0/zhuhao2025/tabiclv2_test/data178/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6438537879532279,0.6404312556238755,0.6365076568196149,0.7026829467252687,0.6196281329921141,212.18599843978882,320.53470492362976,ok,,81412,65129,0,20354,0.6712481081485748,72,1e-05,True,207.37446355819702,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,9,epoch_chunk,roc_auc,0.7099784621835739,0.7099784621835739,0.6482220720997359,0.6482220720997359,0,True,False,,True,64,67136,row_interactor_output
dis,/data0/zhuhao2025/tabiclv2_test/data178/dis,binclass,3017,604,755,29,2,0.990728476821192,0.989524085374335,0.7493270524899058,0.9862045760430685,0.032401100397639875,12.932117700576782,2.0771279335021973,ok,,3017,2413,0,755,0.01877422071993351,12,1e-05,True,12.612253189086914,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9949579831932773,0.9951447245564893,0.9884105960264901,0.9884105960264901,4,True,False,,True,64,67136,row_interactor_output
dry_bean_dataset,/data0/zhuhao2025/tabiclv2_test/data178/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.9287550495776716,0.928732548177597,0.9380410882603465,0.9960326635454612,0.18594512651703135,19.355319261550903,8.234555006027222,ok,,10888,8710,0,2723,0.23069430142641068,16,1e-05,True,18.861403703689575,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,roc_auc,0.9956894505685837,0.9956894505685837,0.9292929292929293,0.9292929292929293,0,True,False,,True,64,67136,row_interactor_output
estimation_of_obesity_levels,/data0/zhuhao2025/tabiclv2_test/data178/estimation_of_obesity_levels,multiclass,1688,338,423,16,7,0.9905437352245863,0.9905622153790828,0.9902298850574712,0.9999460152506917,0.02528756310028127,6.377964019775391,0.9439849853515625,ok,,1688,1350,0,423,0.03481954336166382,8,1e-05,True,6.245089530944824,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9997979239343148,0.9997979239343148,0.9763313609467456,0.9763313609467456,0,True,False,,True,64,67136,row_interactor_output
