dataset_name,task_type,n_train,n_val,n_test,n_features,n_classes,status_baseline,status_ttt_step10,bucket_ttt_step10_vs_baseline,accuracy_baseline,accuracy_ttt_step10,delta_ttt_step10_vs_baseline,delta_pp_ttt_step10_vs_baseline,relative_delta_pct_ttt_step10_vs_baseline,fit_seconds_baseline,fit_seconds_ttt_step10,predict_seconds_baseline,predict_seconds_ttt_step10,ttt_applied_ttt_step10,ttt_steps_ttt_step10,ttt_lr_ttt_step10,ttt_loss_ttt_step10,ttt_update_seconds_ttt_step10,n_train_a_ttt_step10,n_train_b_ttt_step10,n_holdout_c_ttt_step10,n_test_d_ttt_step10,ttt_split_strategy_ttt_step10,ttt_split_reason_ttt_step10,error_type_ttt_step10,error_first_line_ttt_step10,dataset_dir
FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,ok,ok,improved,0.6838562464346833,0.6922989161437536,0.00844266970907026,0.8442669709070261,1.2345679012345818,0.641925573348999,100.84841775894164,23.277124166488647,23.242316722869877,True,10,2e-06,0.5821319222450256,100.50207376480104,35060,26295,8765,8765,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/FOREX_audsgd-hour-High
FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,ok,ok,improved,0.6816885339418141,0.689560752994866,0.00787221905305191,0.787221905305191,1.1548117154811712,0.6303493976593018,100.85234999656676,23.28602504730225,23.17981338500977,True,10,2e-06,0.570963978767395,100.51860737800598,35060,26295,8765,8765,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/FOREX_audusd-hour-High
FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,ok,ok,regressed,0.7166212534059946,0.7084468664850136,-0.008174386920980936,-0.8174386920980936,-1.1406844106463891,0.3731980323791504,0.96425199508667,0.4634444713592529,0.3664343357086181,True,10,2e-06,0.6915991902351379,0.9342234134674072,1467,1100,367,367,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High
FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,ok,ok,improved,0.7007415858528238,0.7011979463776383,0.0004563605248145697,0.04563605248145697,0.06512536633018078,0.6164278984069824,100.76875472068788,23.52389430999756,23.194527864456177,True,10,2e-06,0.6903858780860901,100.473450422287,35060,26295,8765,8765,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-hour-High
Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,ok,ok,regressed,0.8782407407407408,0.8768518518518519,-0.001388888888888884,-0.1388888888888884,-0.15814443858724245,0.4750707149505615,8.238432168960571,3.1152985095977783,2.874096393585205,True,10,2e-06,0.3296713829040527,8.06633996963501,8640,6480,2160,2160,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Firm-Teacher_Clave-Direction_Classification
Fitness_Club_c,binclass,1200,240,300,6,2,ok,ok,improved,0.7866666666666666,0.7933333333333333,0.00666666666666671,0.666666666666671,0.8474576271186496,0.3396594524383545,0.8134076595306396,0.2608733177185058,0.1916821002960205,True,10,2e-06,0.5005090236663818,0.787559986114502,1200,900,300,300,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,ok,ok,tie,0.66875,0.66875,0.0,0.0,0.0,0.3958191871643066,0.9863264560699464,0.5084073543548584,0.4441256523132324,True,10,2e-06,0.6351723074913025,0.9280438423156738,1280,960,320,320,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,ok,ok,tie,0.68125,0.68125,0.0,0.0,0.0,0.3661291599273681,0.9481985569000244,0.4600286483764648,0.4007799625396728,True,10,2e-06,0.4903071820735931,0.8904335498809814,1280,960,320,320,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001
Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,ok,ok,improved,0.6052631578947368,0.608421052631579,0.0031578947368421373,0.31578947368421373,0.5217391304347879,0.3567304611206054,2.5664942264556885,1.0894227027893066,1.276667833328247,True,10,2e-06,0.8227936029434204,2.517364025115967,3796,2847,949,950,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP
GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,ok,ok,improved,0.7863291139240506,0.7939240506329114,0.0075949367088608,0.75949367088608,0.9658725048293677,0.5231597423553467,8.102089881896973,3.617485523223877,3.274106025695801,True,10,2e-06,0.6293200850486755,7.886489152908325,7898,5923,1975,1975,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/GesturePhaseSegmentationProcessed
