dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data178/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418065,173.26232409477234,12.263339281082153,ok,,26215,19661,6554,6554,0.18508167564868927,30,2e-06,True,173.0185477733612,stratified,stratified split
BNG(cmc),/home/crc00006699/zh/tabiclv2/data178/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5877034358047016,465.3808915615082,34.6293523311615,ok,,44236,33177,11059,11060,0.8804519176483154,30,2e-06,True,464.94552206993103,stratified,stratified split
Basketball_c,/home/crc00006699/zh/tabiclv2/data178/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,1.642228603363037,0.36542344093322754,ok,,1072,804,268,268,0.3706240952014923,30,2e-06,True,1.611755609512329,stratified,stratified split
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data178/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8317897371714643,247.9612946510315,7.108148574829102,ok,,31958,23968,7990,7990,0.43852096796035767,30,2e-06,True,247.8635823726654,stratified,stratified split
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data178/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,1.6299118995666504,0.564213752746582,ok,,920,690,230,231,0.33847886323928833,30,2e-06,True,1.5886492729187012,stratified,stratified split
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data178/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7437974683544304,21.803332090377808,2.9057202339172363,ok,,7896,5922,1974,1975,0.502707302570343,30,2e-06,True,21.63358163833618,stratified,stratified split
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7438692098092643,2.0448355674743652,0.3789389133453369,ok,,1466,1099,367,367,0.46031108498573303,30,2e-06,True,2.011806011199951,stratified,stratified split
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.6981175128351398,301.121999502182,23.218462467193604,ok,,35060,26295,8765,8765,0.5586522817611694,30,2e-06,True,300.7756600379944,stratified,stratified split
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7011979463776383,300.5355386734009,23.172475576400757,ok,,35060,26295,8765,8765,0.6899327039718628,30,2e-06,True,300.24257254600525,stratified,stratified split
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data178/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.66875,1.9968769550323486,0.4405636787414551,ok,,1280,960,320,320,0.5647628307342529,30,2e-06,True,1.9381778240203857,stratified,stratified split
