dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,roc_auc,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_baseline_accuracy,ttt_val_best_roc_auc,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data178/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9003445899379738,0.8998090940448848,0.9611212792817874,53.22783923149109,27.555830240249637,ok,,29020,23216,0,7255,,16,1e-05,True,53.227370500564575,tabpfn_finetune_epoch_chunks,dataset_val_split,8,2,tabpfn_finetuning_api,,,0,False,False,
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data178/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8079922027290448,0.8061133360512243,0.9109545577176644,16.43417525291443,5.303659439086914,ok,,4102,3281,0,1026,,8,1e-05,True,16.433713912963867,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data178/Marketing_Campaign,binclass,1792,359,448,27,2,0.8883928571428571,0.8756301392063871,0.9317193559760252,12.343321323394775,2.1231026649475098,ok,,1792,1433,0,448,,8,1e-05,True,12.34297227859497,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data178/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9778380823156942,0.9778197281511468,0.9982592549611232,25.368035316467285,7.58847188949585,ok,,8844,7075,0,2211,,8,1e-05,True,25.367594957351685,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
PizzaCutter3,/home/crc00006699/zh/tabiclv2/data178/PizzaCutter3,binclass,834,167,209,37,2,0.8803827751196173,0.8522131775720292,0.8754347826086957,11.046545028686523,1.845088481903076,ok,,834,667,0,209,,8,1e-05,True,11.046081304550173,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data178/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8597896328887666,0.8515258592530573,0.9221840215135364,275.9458832740784,130.71808648109436,ok,,116368,93094,0,29092,,40,1e-05,True,275.94546270370483,tabpfn_finetune_epoch_chunks,dataset_val_split,8,5,tabpfn_finetuning_api,,,0,False,False,
Telecom_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Telecom_Churn_Dataset,binclass,2666,534,667,17,2,0.970014992503748,0.9690307936730652,0.9284319045035268,9.815430164337158,2.773599624633789,ok,,2666,2132,0,667,,8,1e-05,True,9.814934253692629,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Wilt,/home/crc00006699/zh/tabiclv2/data178/Wilt,binclass,3856,772,965,5,2,0.9917098445595854,0.9915531017299472,0.9871514028140532,8.58514928817749,2.234923839569092,ok,,3856,3084,0,965,,8,1e-05,True,8.584840774536133,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
ada,/home/crc00006699/zh/tabiclv2/data178/ada,binclass,3317,664,830,48,2,0.8626506024096385,0.8580008241356757,0.91511855862584,13.111006736755373,4.429471254348755,ok,,3317,2653,0,830,,8,1e-05,True,13.110565185546877,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/home/crc00006699/zh/tabiclv2/data178/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.605,0.5902533333333334,0.6513943718999899,8.233022212982178,1.8231439590454104,ok,,1600,1280,0,400,,8,1e-05,True,8.232695579528809,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
analcatdata_authorship,/home/crc00006699/zh/tabiclv2/data178/analcatdata_authorship,multiclass,672,135,169,69,4,0.9881656804733728,0.9881656804733728,0.9999242768178148,8.920747518539429,1.829911231994629,ok,,672,537,0,169,,8,1e-05,True,8.92043399810791,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
autoUniv-au7-1100,/home/crc00006699/zh/tabiclv2/data178/autoUniv-au7-1100,multiclass,880,176,220,12,5,0.4227272727272727,0.3848065276059206,0.7357242733051745,8.557537078857422,1.8469974994659424,ok,,880,704,0,220,,8,1e-05,True,8.557206392288208,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
baseball,/home/crc00006699/zh/tabiclv2/data178/baseball,multiclass,1072,215,268,16,3,0.9440298507462688,0.9339119292871658,0.964986841615517,8.84818959236145,1.8273546695709229,ok,,1072,857,0,268,,8,1e-05,True,8.847848653793335,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
cmc,/home/crc00006699/zh/tabiclv2/data178/cmc,multiclass,1178,236,295,9,3,0.5796610169491525,0.5738883187236856,0.7609884298205399,8.241454362869263,1.8093695640563965,ok,,1178,942,0,295,,8,1e-05,True,8.241144895553589,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data178/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6237288135593221,0.6241743837089287,0.7935008990816811,8.447377920150757,1.8467109203338623,ok,,1178,942,0,295,,8,1e-05,True,8.447019338607788,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data178/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6453768301071042,0.6414346932955167,0.7008966140524222,200.53728795051572,108.22629165649414,ok,,81412,65129,0,20354,,32,1e-05,True,200.53689980506897,tabpfn_finetune_epoch_chunks,dataset_val_split,8,4,tabpfn_finetuning_api,,,0,False,False,
dis,/home/crc00006699/zh/tabiclv2/data178/dis,binclass,3017,604,755,29,2,0.990728476821192,0.989524085374335,0.9974203678779722,11.145941257476808,3.15608286857605,ok,,3017,2413,0,755,,8,1e-05,True,11.145393133163452,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
dry_bean_dataset,/home/crc00006699/zh/tabiclv2/data178/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.9280205655526992,0.9281345052693766,0.9960127189072496,18.263610124588013,7.226078748703003,ok,,10888,8710,0,2723,,8,1e-05,True,18.263294219970703,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
estimation_of_obesity_levels,/home/crc00006699/zh/tabiclv2/data178/estimation_of_obesity_levels,multiclass,1688,338,423,16,7,0.9952718676122932,0.9952701420728252,0.9999874705569696,8.832185983657837,1.8599326610565183,ok,,1688,1350,0,423,,8,1e-05,True,8.831845760345459,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
first-order-theorem-proving,/home/crc00006699/zh/tabiclv2/data178/first-order-theorem-proving,multiclass,4894,979,1224,51,6,0.625,0.605407115977598,0.845224241725871,14.78335428237915,5.791893482208252,ok,,4894,3915,0,1224,,8,1e-05,True,14.782994031906128,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
golf_play_dataset_extended,/home/crc00006699/zh/tabiclv2/data178/golf_play_dataset_extended,binclass,876,176,219,9,2,0.9360730593607306,0.9365672990675532,0.9757476752953004,8.34228515625,1.8555881977081297,ok,,876,700,0,219,,8,1e-05,True,8.341952085494995,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
house_16H,/home/crc00006699/zh/tabiclv2/data178/house_16H,binclass,10790,2158,2698,16,2,0.8928836174944403,0.8928836027790406,0.9570733283474402,17.913928508758545,7.139468669891357,ok,,10790,8632,0,2698,,8,1e-05,True,17.913586854934692,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
in_vehicle_coupon_recommendation,/home/crc00006699/zh/tabiclv2/data178/in_vehicle_coupon_recommendation,binclass,10147,2030,2537,21,2,0.7757193535672053,0.7734122075810959,0.8491022742385956,24.555158853530884,7.649034023284912,ok,,10147,8117,0,2537,,8,1e-05,True,24.554771900177,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
jm1,/home/crc00006699/zh/tabiclv2/data178/jm1,binclass,8708,1742,2177,21,2,0.808451998162609,0.789407456258042,0.7240090304568254,19.04962921142578,7.408135175704956,ok,,8708,6966,0,2177,,8,1e-05,True,19.0492582321167,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
kdd_ipums_la_97-small,/home/crc00006699/zh/tabiclv2/data178/kdd_ipums_la_97-small,binclass,4150,830,1038,20,2,0.884393063583815,0.8840793352988474,0.9453966981114564,13.002132654190063,3.8436272144317623,ok,,4150,3320,0,1038,,8,1e-05,True,13.001805782318115,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
led24,/home/crc00006699/zh/tabiclv2/data178/led24,multiclass,2560,512,640,24,10,0.734375,0.7247901103268787,0.9580685743489796,16.25677752494812,3.421903133392334,ok,,2560,2048,0,640,,8,1e-05,True,16.25629472732544,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
madeline,/home/crc00006699/zh/tabiclv2/data178/madeline,binclass,2512,503,628,259,2,0.9251592356687898,0.9251506944342698,0.9736692632262252,578.9210975170135,16.542598247528076,ok,,2512,2009,0,628,,8,1e-05,True,578.920482635498,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mfeat-factors,/home/crc00006699/zh/tabiclv2/data178/mfeat-factors,multiclass,1600,320,400,216,10,0.9775,0.9774628833597652,0.9994722222222222,23.104748249053955,3.9858829975128174,ok,,1600,1280,0,400,,8,1e-05,True,23.104347467422485,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mfeat-morphological,/home/crc00006699/zh/tabiclv2/data178/mfeat-morphological,multiclass,1600,320,400,6,10,0.76,0.7538725209068347,0.9731944444444444,8.137348175048828,1.8430421352386477,ok,,1600,1280,0,400,,8,1e-05,True,8.136994123458862,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mice_protein_expression,/home/crc00006699/zh/tabiclv2/data178/mice_protein_expression,multiclass,864,173,216,75,8,1.0,1.0,1.0,8.705273389816284,1.8541474342346191,ok,,864,691,0,216,,8,1e-05,True,8.704923629760742,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mozilla4,/home/crc00006699/zh/tabiclv2/data178/mozilla4,binclass,12436,2488,3109,4,2,0.9388871019620456,0.9383960311402086,0.9754251695098818,17.8453152179718,6.852027654647827,ok,,12436,9948,0,3109,,8,1e-05,True,17.84498882293701,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
okcupid_stem,/home/crc00006699/zh/tabiclv2/data178/okcupid_stem,multiclass,21341,4269,5336,13,3,0.7494377811094453,0.6936866943620232,0.8100308214575996,41.85530638694763,16.86276602745056,ok,,21341,17072,0,5336,,8,1e-05,True,41.85488843917847,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
one-hundred-plants-texture,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-texture,multiclass,1279,256,320,64,100,0.921875,0.9206001984126984,0.999192430685887,0.0561583042144775,184.50990223884585,ok,,1279,0,0,320,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,0,False,False,
ozone-level-8hr,/home/crc00006699/zh/tabiclv2/data178/ozone-level-8hr,binclass,2027,406,507,72,2,0.9487179487179488,0.9419108415788916,0.9478947368421052,10.75469732284546,5.156062364578247,ok,,2027,1621,0,507,,8,1e-05,True,10.754364728927612,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
pc3,/home/crc00006699/zh/tabiclv2/data178/pc3,binclass,1250,250,313,37,2,0.8913738019169329,0.8517078512421556,0.8292927046263344,8.603192329406738,1.8265833854675293,ok,,1250,1000,0,313,,8,1e-05,True,8.602851867675781,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
phoneme,/home/crc00006699/zh/tabiclv2/data178/phoneme,binclass,4323,865,1081,5,2,0.901017576318224,0.900399040250801,0.9598700183328652,9.007242679595947,2.474571943283081,ok,,4323,3458,0,1081,,8,1e-05,True,9.0068838596344,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
qsar,/home/crc00006699/zh/tabiclv2/data178/qsar,binclass,844,169,211,40,2,0.909952606635071,0.908716183528344,0.9538229376257544,9.271764993667604,1.8797399997711184,ok,,844,675,0,211,,8,1e-05,True,9.271423101425173,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
rl,/home/crc00006699/zh/tabiclv2/data178/rl,binclass,3976,796,994,12,2,0.89738430583501,0.89738430583501,0.9467833155876912,10.42545747756958,2.689238786697388,ok,,3976,3180,0,994,,8,1e-05,True,10.42511796951294,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
seismic+bumps,/home/crc00006699/zh/tabiclv2/data178/seismic+bumps,binclass,2067,414,517,18,2,0.9342359767891684,0.9024719535783364,0.6879186457191572,9.655320644378662,2.7037911415100098,ok,,2067,1653,0,517,,8,1e-05,True,9.654996871948242,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
spambase,/home/crc00006699/zh/tabiclv2/data178/spambase,binclass,3680,736,921,57,2,0.9619978284473398,0.9620069234088576,0.991128291714802,13.499335050582886,5.3195531368255615,ok,,3680,2944,0,921,,8,1e-05,True,13.498995065689089,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
statlog,/home/crc00006699/zh/tabiclv2/data178/statlog,binclass,800,160,200,20,2,0.735,0.7228087167070218,0.7592857142857142,9.049134492874146,1.876424551010132,ok,,800,640,0,200,,8,1e-05,True,9.048763990402222,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
taiwanese_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data178/taiwanese_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.9728739002932552,0.9640946297233804,0.9336088154269973,22.438735723495483,9.760789155960085,ok,,5455,4364,0,1364,,8,1e-05,True,22.43832325935364,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
thyroid,/home/crc00006699/zh/tabiclv2/data178/thyroid,multiclass,5760,1152,1440,21,3,0.9930555555555556,0.9929568109556696,0.999675455586182,11.68659257888794,4.085922956466675,ok,,5760,4608,0,1440,,8,1e-05,True,11.686273574829102,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
turiye_student_evaluation,/home/crc00006699/zh/tabiclv2/data178/turiye_student_evaluation,multiclass,4656,932,1164,32,5,0.5197594501718213,0.4834354947430853,0.7628701653945628,12.91940426826477,4.246620178222656,ok,,4656,3724,0,1164,,8,1e-05,True,12.919068336486816,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
volkert,/home/crc00006699/zh/tabiclv2/data178/volkert,multiclass,46648,9330,11662,180,10,0.7605899502658207,0.7557123729685264,0.964741138609744,5.898766994476318,161.4051432609558,ok,,46648,0,0,11662,,0,1e-05,False,0.0,,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.35 GiB. GPU 0 has a total capacity of 23.57 GiB of which 666.00 MiB is free. Process 15029 has 22.91 GiB memory in use. Of the allocated memory 21.95 GiB is allocated by PyTorch, and 623.85 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.35 GiB. GPU 0 has a total capacity of 23.57 GiB of which 666.00 MiB is free. Process 15029 has 22.91 GiB memory in use. Of the allocated memory 21.95 GiB is allocated by PyTorch, and 623.85 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
water_quality,/home/crc00006699/zh/tabiclv2/data178/water_quality,binclass,6396,1280,1600,20,2,0.905625,0.8934293516379551,0.9091139819278042,12.18405532836914,4.104083776473999,ok,,6396,5116,0,1600,,8,1e-05,True,12.183510303497314,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
waveform_database_generator_version_1,/home/crc00006699/zh/tabiclv2/data178/waveform_database_generator_version_1,multiclass,4000,800,1000,21,3,0.877,0.8766465212911648,0.9722745392151648,9.923773765563965,3.134920835494995,ok,,4000,3200,0,1000,,8,1e-05,True,9.923400402069092,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
wine-quality-red,/home/crc00006699/zh/tabiclv2/data178/wine-quality-red,multiclass,1279,256,320,4,6,0.659375,0.6410354185186918,0.8018824333444403,8.558539628982544,1.8055860996246336,ok,,1279,1023,0,320,,8,1e-05,True,8.558231353759766,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data178/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7606409614421632,0.7602847535242813,0.9188505909905964,17.252849102020264,3.926582098007202,ok,,7987,6389,0,1997,,8,1e-05,True,13.688372135162354,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data178/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.81750063500127,0.8144434384291338,0.884429985495738,55.45226263999939,29.103611707687374,ok,,31492,25193,0,7874,,16,1e-05,True,55.451741456985474,tabpfn_finetune_epoch_chunks,dataset_val_split,8,2,tabpfn_finetuning_api,,,0,False,False,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data178/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9205426356589148,0.9205424118399242,0.977447451289232,25.85166907310486,10.795795917510986,ok,,16512,13209,0,4128,,8,1e-05,True,25.851238250732425,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Credit_c,/home/crc00006699/zh/tabiclv2/data178/Credit_c,multiclass,80000,16000,20000,22,3,0.8135,0.8135300804020172,0.928669797660042,200.4149453639984,116.48391056060792,ok,,80000,64000,0,20000,,32,1e-05,True,200.41442251205444,tabpfn_finetune_epoch_chunks,dataset_val_split,8,4,tabpfn_finetuning_api,,,0,False,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data178/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6653416304123677,0.7297908092777884,14.190345525741575,4.910893440246582,ok,,8799,7039,0,2200,,8,1e-05,True,14.189892053604126,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7547683923705722,0.7547428929461306,0.8319966732014495,8.519498586654663,1.8672916889190676,ok,,1467,1173,0,367,,8,1e-05,True,8.519144535064697,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.782016348773842,0.7817696875045134,0.8368408536947862,8.096294403076172,1.8578579425811768,ok,,1465,1172,0,367,,8,1e-05,True,8.095961570739746,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.5374786081003993,0.3909289182778739,0.6728786706659075,59.54252552986145,34.67310309410095,ok,,35060,28048,0,8765,,16,1e-05,True,59.54215168952942,tabpfn_finetune_epoch_chunks,dataset_val_split,8,2,tabpfn_finetuning_api,,,0,False,False,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data178/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8759259259259259,0.8743907628877765,0.9708435833305742,16.075138330459595,5.649703741073608,ok,,8640,6912,0,2160,,8,1e-05,True,16.07469606399536,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data178/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.690625,0.6903800858100646,0.7624609375,9.239255428314207,1.9017043113708496,ok,,1280,1024,0,320,,8,1e-05,True,9.238892316818236,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data178/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8016701461377871,0.8023518780162575,0.8098852243920459,27.129291534423828,10.194899797439575,ok,,15326,12260,0,3832,,8,1e-05,True,27.128878593444824,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Indian_pines,/home/crc00006699/zh/tabiclv2/data178/Indian_pines,multiclass,7315,1463,1829,220,8,0.974302897758338,0.9742645467172047,0.9994740791020572,166.1227912902832,24.67333936691284,ok,,7315,5852,0,1829,,8,1e-05,True,166.12244510650635,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
MIC,/home/crc00006699/zh/tabiclv2/data178/MIC,binclass,1319,264,330,104,2,0.9,0.887422383929933,0.886007449574812,12.998427391052246,2.2264888286590576,ok,,1319,1055,0,330,,8,1e-05,True,12.997974634170532,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Mobile_Price_Classification,/home/crc00006699/zh/tabiclv2/data178/Mobile_Price_Classification,multiclass,1600,320,400,20,4,0.97,0.9698594243412804,0.9989083333333334,9.0107741355896,1.891050100326538,ok,,1600,1280,0,400,,8,1e-05,True,9.010383129119871,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
PieChart3,/home/crc00006699/zh/tabiclv2/data178/PieChart3,binclass,861,173,216,37,2,0.875,0.8322138202879896,0.8638056045463454,8.302506446838379,1.8676643371582031,ok,,861,688,0,216,,8,1e-05,True,8.302195072174072,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data178/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.884,0.8838210911895122,0.944647435897436,8.286139249801636,2.658306121826172,ok,,2000,1600,0,500,,8,1e-05,True,8.28583574295044,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
SDSS17,/home/crc00006699/zh/tabiclv2/data178/SDSS17,multiclass,80000,16000,20000,12,3,0.9768,0.9766783683977046,0.9969257616495844,162.5996162891388,101.3515784740448,ok,,80000,64000,0,20000,,32,1e-05,True,162.5992259979248,tabpfn_finetune_epoch_chunks,dataset_val_split,8,4,tabpfn_finetuning_api,,,0,False,False,
UJI_Pen_Characters,/home/crc00006699/zh/tabiclv2/data178/UJI_Pen_Characters,multiclass,1091,219,273,80,35,0.608058608058608,0.5970308891245849,0.9721854524420336,0.0377535820007324,214.1445994377136,ok,,1091,0,0,273,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,0,False,False,
abalone,/home/crc00006699/zh/tabiclv2/data178/abalone,multiclass,3341,669,836,8,3,0.6423444976076556,0.6460407755541081,0.8291432242968807,15.698215007781982,2.8061532974243164,ok,,3341,2672,0,836,,8,1e-05,True,15.697503566741943,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
ada_agnostic,/home/crc00006699/zh/tabiclv2/data178/ada_agnostic,binclass,3649,730,913,48,2,0.8422782037239869,0.8378012465520392,0.9010737082750028,13.69828987121582,4.635711193084717,ok,,3649,2919,0,913,,8,1e-05,True,13.697856903076172,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
allbp,/home/crc00006699/zh/tabiclv2/data178/allbp,multiclass,3017,604,755,29,3,0.9748344370860929,0.9708407459762642,0.9864947156523666,11.926318407058716,3.193547487258911,ok,,3017,2413,0,755,,8,1e-05,True,11.925997972488403,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
artificial-characters,/home/crc00006699/zh/tabiclv2/data178/artificial-characters,multiclass,8174,1635,2044,7,10,0.8747553816046967,0.8743917804662645,0.9950960577890944,15.917413234710692,4.386936664581299,ok,,8174,6539,0,2044,,8,1e-05,True,15.917035579681396,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
bank,/home/crc00006699/zh/tabiclv2/data178/bank,binclass,36168,7234,9043,16,2,0.9117549485790114,0.9092230359788812,0.9450929377270474,83.34957432746887,38.69621181488037,ok,,36168,28934,0,9043,,16,1e-05,True,83.34906649589539,tabpfn_finetune_epoch_chunks,dataset_val_split,8,2,tabpfn_finetuning_api,,,0,False,False,
car-evaluation,/home/crc00006699/zh/tabiclv2/data178/car-evaluation,multiclass,1382,277,346,21,4,0.9971098265895952,0.9971161578316884,0.999975860570656,9.365243911743164,1.8898935317993164,ok,,1382,1105,0,346,,8,1e-05,True,9.36483383178711,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
