dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,1.3294434547424316,3.4248275756835938,ok,,1035,776,259,259,,0,2e-06,False,0.7705330848693848,stratified,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,33.475478172302246,18.803290128707886,ok,,31492,23619,7873,7874,0.03883825242519379,4,2e-06,True,33.1990065574646,stratified,stratified split
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,3.2121055126190186,2.2728428840637207,ok,,8000,6000,2000,2000,0.3658312261104584,4,2e-06,True,3.1241238117218018,stratified,stratified split
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7340714285714286,100.31923913955688,53.50995945930481,ok,,56000,42000,14000,14000,0.5815944671630859,4,2e-06,True,99.7780237197876,stratified,stratified split
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.8365466594696045,0.5991337299346924,ok,,1792,1344,448,448,0.2956639230251312,4,2e-06,True,0.7738680839538574,stratified,stratified split
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8517722878625135,1.2415590286254883,0.8440225124359131,ok,,3722,2791,931,931,0.50271075963974,4,2e-06,True,1.1945066452026367,stratified,stratified split
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7116942384483742,41.32455539703369,23.1855411529541,ok,,35060,26295,8765,8765,0.5660678148269653,4,2e-06,True,41.01608371734619,stratified,stratified split
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7083856246434683,41.179946422576904,23.091975927352905,ok,,35060,26295,8765,8765,0.6909604072570801,4,2e-06,True,40.89832639694214,stratified,stratified split
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7138964577656676,0.6224946975708008,0.36899781227111816,ok,,1467,1100,367,367,0.6919583678245544,4,2e-06,True,0.593677282333374,stratified,stratified split
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,0.5508015155792236,0.19294047355651855,ok,,1200,900,300,300,0.5153688788414001,4,2e-06,True,0.5262703895568848,stratified,stratified split
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,1.2692441940307617,0.9823334217071533,ok,,3796,2847,949,950,0.8345370292663574,4,2e-06,True,1.2180945873260498,stratified,stratified split
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,0.6656379699707031,0.39498424530029297,ok,,1176,882,294,294,0.27536898851394653,4,2e-06,True,0.5992028713226318,stratified,stratified split
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,3.2613179683685303,2.4743549823760986,ok,,7968,5976,1992,1993,0.011485411785542965,4,2e-06,True,3.160064935684204,stratified,stratified split
