dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,1.3506972789764404,3.5383152961730957,ok,,1035,776,259,259,,0,2e-06,False,0.7796833515167236,stratified,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9884429768859537,330.109450340271,19.05594515800476,ok,,31492,23619,7873,7874,0.022658001631498337,40,2e-06,True,329.82794284820557,stratified,stratified split
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8755,27.580101490020752,2.2980527877807617,ok,,8000,6000,2000,2000,0.30582424998283386,40,2e-06,True,27.487980842590332,stratified,stratified split
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7345,991.7845370769501,53.48538136482239,ok,,56000,42000,14000,14000,0.5560530424118042,40,2e-06,True,991.2396061420441,stratified,stratified split
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8861607142857143,4.115594863891602,0.597520112991333,ok,,1792,1344,448,448,0.07455193251371384,40,2e-06,True,4.053558588027954,stratified,stratified split
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.849624060150376,8.556571960449219,0.8373522758483887,ok,,3722,2791,931,931,0.40461671352386475,40,2e-06,True,8.510225057601929,stratified,stratified split
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7135196805476326,403.32383489608765,23.1213800907135,ok,,35060,26295,8765,8765,0.5441716909408569,40,2e-06,True,403.0149989128113,stratified,stratified split
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7110096976611523,402.37061405181885,23.021077394485474,ok,,35060,26295,8765,8765,0.6907455921173096,40,2e-06,True,402.09737849235535,stratified,stratified split
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7193460490463215,2.600025177001953,0.3666384220123291,ok,,1467,1100,367,367,0.68956458568573,40,2e-06,True,2.570441961288452,stratified,stratified split
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7933333333333333,2.0959577560424805,0.1902618408203125,ok,,1200,900,300,300,0.3845895826816559,40,2e-06,True,2.071148157119751,stratified,stratified split
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.611578947368421,9.012363910675049,0.974315881729126,ok,,3796,2847,949,950,0.7039992809295654,40,2e-06,True,8.961497068405151,stratified,stratified split
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,2.6487066745758057,0.3957552909851074,ok,,1176,882,294,294,0.015579593367874622,40,2e-06,True,2.581737518310547,stratified,stratified split
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,28.02132248878479,2.4735829830169678,ok,,7968,5976,1992,1993,4.8527253966312855e-05,40,2e-06,True,27.92027711868286,stratified,stratified split
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8843322818086226,83.3092589378357,5.882924795150757,ok,,15216,11412,3804,3804,0.2588372528553009,40,2e-06,True,83.17728400230408,stratified,stratified split
