dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data178/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418065,13.832632780075073,12.161195755004883,ok,,26215,19661,6554,6554,0.2125958949327469,2,2e-06,True,13.584338665008545,stratified,stratified split
BNG(cmc),/home/crc00006699/zh/tabiclv2/data178/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5865280289330922,31.91051173210144,34.33775806427002,ok,,44236,33177,11059,11060,0.9134697318077087,2,2e-06,True,31.479095697402954,stratified,stratified split
Basketball_c,/home/crc00006699/zh/tabiclv2/data178/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.48618531227111816,0.3628718852996826,ok,,1072,804,268,268,0.5864659547805786,2,2e-06,True,0.4561154842376709,stratified,stratified split
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data178/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8319148936170213,16.879539966583252,7.091271162033081,ok,,31958,23968,7990,7990,0.4399910569190979,2,2e-06,True,16.783249616622925,stratified,stratified split
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data178/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,0.5037000179290771,0.5666060447692871,ok,,920,690,230,231,0.6446133255958557,2,2e-06,True,0.4633064270019531,stratified,stratified split
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data178/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7448101265822785,2.0307350158691406,2.916443109512329,ok,,7896,5922,1974,1975,0.5718198418617249,2,2e-06,True,1.8661727905273438,stratified,stratified split
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7520435967302452,0.4910855293273926,0.36669158935546875,ok,,1466,1099,367,367,0.5821663737297058,2,2e-06,True,0.4588432312011719,stratified,stratified split
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.688533941814033,20.81171989440918,23.164602041244507,ok,,35060,26295,8765,8765,0.614162802696228,2,2e-06,True,20.470791339874268,stratified,stratified split
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7003993154592127,20.829362392425537,23.170259475708008,ok,,35060,26295,8765,8765,0.6905879974365234,2,2e-06,True,20.541446208953857,stratified,stratified split
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data178/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.66875,0.5551133155822754,0.43535685539245605,ok,,1280,960,320,320,0.6502987742424011,2,2e-06,True,0.4965488910675049,stratified,stratified split
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data178/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.7924050632911392,2.174421787261963,3.2877352237701416,ok,,7898,5923,1975,1975,0.6823633909225464,2,2e-06,True,1.963369369506836,stratified,stratified split
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data178/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9021364576154376,15.145712852478027,17.878373622894287,ok,,29020,21765,7255,7255,0.31860291957855225,2,2e-06,True,14.704211711883545,stratified,stratified split
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data178/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8118908382066277,1.326589822769165,2.001986026763916,ok,,4102,3076,1026,1026,0.4578814208507538,2,2e-06,True,1.1221411228179932,stratified,stratified split
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data178/Marketing_Campaign,binclass,1792,359,448,27,2,0.890625,0.6404895782470703,0.5809102058410645,ok,,1792,1344,448,448,0.2941899001598358,2,2e-06,True,0.5709347724914551,stratified,stratified split
