dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,4.8874125480651855,2.0538675785064697,ok,,1035,576,308,151,259,,0,4.305256194443058e-06,False,False,False,0.5469086170196533,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.423841059602649,,,1.6219648963008229,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,21.475449085235596,18.800222158432007,ok,,31492,17534,9378,4580,7874,0.03743039816617966,1,4.305256194443058e-06,True,False,False,5.782487869262695,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9864628820960699,0.9864628820960699,0.0,0.04080047804667906,0.040788428063686495,-1.2049982992562436e-05,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,3.9764060974121094,2.3336539268493652,ok,,8000,4454,2382,1164,2000,0.37396615743637085,1,4.305256194443058e-06,True,False,False,0.8533551692962646,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8676975945017182,0.8676975945017182,0.0,0.32019804504630967,0.3202311712047828,3.312615847311795e-05,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7338571428571429,55.83635354042053,53.088788986206055,ok,,56000,31180,16676,8144,14000,0.5972983241081238,1,4.305256194443058e-06,True,True,True,16.45758056640625,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7355108055009824,0.7357563850687623,0.00024557956777992995,0.5493341115697619,0.5494379659451225,0.00010385437536064579,0.0,Gate passed: gate_accuracy_delta=0.000246 > threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,2.499643564224243,0.5563762187957764,ok,,1792,998,534,260,448,0.3225930333137512,1,4.305256194443058e-06,True,False,False,0.4457285404205322,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9076923076923077,0.9076923076923077,0.0,0.24958893670137572,0.2496891489367504,0.00010021223537468038,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,2.2304718494415283,0.8724348545074463,ok,,3722,2072,1109,541,931,0.5088337063789368,1,4.305256194443058e-06,True,False,False,0.6112766265869141,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8465804066543438,0.8465804066543438,0.0,0.373150632633303,0.37283113325414424,-0.0003194993791587608,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,25.366999864578247,22.926114797592163,ok,,35060,19521,10441,5098,8765,0.5965583920478821,1,4.305256194443058e-06,True,True,True,6.925616264343262,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7194978422910946,0.721067085131424,0.0015692428403294434,0.5546652369796612,0.5529488985899362,-0.0017163383897249584,0.0,Gate passed: gate_accuracy_delta=0.001569 > threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,25.728477716445923,23.056927919387817,ok,,35060,19521,10441,5098,8765,0.6914269924163818,1,4.305256194443058e-06,True,False,False,6.8937828540802,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6983130639466457,0.6977245978815222,-0.0005884660651235274,0.5751838666948492,0.5751812127885323,-2.653906316929522e-06,0.0,Gate rejected: gate_accuracy_delta=-0.000588 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,1.9252777099609375,0.33356761932373047,ok,,1467,817,437,213,367,0.6930282711982727,1,4.305256194443058e-06,True,False,False,0.4000685214996338,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6807511737089202,0.6807511737089202,0.0,0.6063505395569481,0.6065907804961412,0.00024024093919317036,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,1.5040700435638428,0.19085073471069336,ok,,1200,668,357,175,300,0.52887362241745,1,4.305256194443058e-06,True,False,False,0.38681793212890625,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7542857142857143,0.7542857142857143,0.0,0.4865947622750112,0.4860462121151541,-0.0005485501598571085,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
