dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,4.869905233383179,2.0495448112487793,ok,,1035,625,304,106,259,,0,2.6719580656891115e-06,False,False,False,0.5549712181091309,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4716981132075472,,,1.6567026751583047,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239523,135.28668212890625,18.950170040130615,ok,,31492,19014,9251,3227,7874,0.03019075281918049,20,2.6719580656891115e-06,True,True,True,118.99289846420288,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9900836690424543,0.9910133250697242,0.0009296560272699095,0.025790154079846264,0.025439924542601463,-0.00035022953724480124,0.0,Gate passed: gate_accuracy_delta=0.000930 > threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,13.859683513641357,2.435515880584717,ok,,8000,4830,2350,820,2000,0.3422236442565918,20,2.6719580656891115e-06,True,False,False,10.556152105331421,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8865853658536585,0.8829268292682927,-0.003658536585365857,0.30596534385604,0.3063478903949161,0.000382546538876094,0.0,Gate rejected: gate_accuracy_delta=-0.003659 <= threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,403.6084887981415,53.33982515335083,ok,,56000,33811,16451,5738,14000,0.5605112910270691,20,2.6719580656891115e-06,True,False,False,361.0208668708801,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7382363192750088,0.7380620425235274,-0.00017427675148140587,0.5367222358785887,0.5370633926723043,0.00034115679371560237,0.0,Gate rejected: gate_accuracy_delta=-0.000174 <= threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,3.285789966583252,0.5918090343475342,ok,,1792,1082,526,184,448,0.19913797080516815,20,2.6719580656891115e-06,True,False,False,1.7572708129882812,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.907608695652174,0.9021739130434783,-0.005434782608695676,0.27299746299905114,0.2728000727965955,-0.00019739020245562733,0.0,Gate rejected: gate_accuracy_delta=-0.005435 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,5.21047306060791,0.893181324005127,ok,,3722,2247,1094,381,931,0.46877768635749817,20,2.6719580656891115e-06,True,False,False,3.512998342514038,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.863517060367454,0.8608923884514436,-0.002624671916010457,0.3571348263313775,0.35680469038296553,-0.00033013594841196925,0.0,Gate rejected: gate_accuracy_delta=-0.002625 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,168.38328552246094,23.122722387313843,ok,,35060,21168,10300,3592,8765,0.549000084400177,20,2.6719580656891115e-06,True,False,False,148.51833724975586,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7319042316258352,0.7310690423162584,-0.0008351893095768226,0.5485041268797605,0.5438460990015545,-0.004658027878206017,0.0,Gate rejected: gate_accuracy_delta=-0.000835 <= threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,168.15554571151733,23.120934009552002,ok,,35060,21168,10300,3592,8765,0.6894908547401428,20,2.6719580656891115e-06,True,False,False,148.2822186946869,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6932071269487751,0.6929287305122495,-0.0002783964365256075,0.5746883831829965,0.5748902856228666,0.00020190243987006085,0.0,Gate rejected: gate_accuracy_delta=-0.000278 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,2.9072422981262207,0.35071611404418945,ok,,1467,886,431,150,367,0.6910085082054138,20,2.6719580656891115e-06,True,False,False,1.3436157703399658,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6866666666666666,0.6866666666666666,0.0,0.5875216354199716,0.585747940265318,-0.0017736951546536428,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,2.2776567935943604,0.21984553337097168,ok,,1200,725,352,123,300,0.4430586099624634,20,2.6719580656891115e-06,True,False,False,1.1386945247650146,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7073170731707317,0.6910569105691057,-0.016260162601625994,0.5594567584048793,0.5615546042234173,0.0020978458185380022,0.0,Gate rejected: gate_accuracy_delta=-0.016260 <= threshold=0.000000
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6073684210526316,5.096597671508789,0.9864692687988281,ok,,3796,2292,1115,389,950,0.7640203237533569,20,2.6719580656891115e-06,True,True,True,3.5899245738983154,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6349614395886889,0.6401028277634961,0.005141388174807249,0.8058533829466811,0.806253410838392,0.0004000278917108968,0.0,Gate passed: gate_accuracy_delta=0.005141 > threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,3.06771183013916,0.4622459411621094,ok,,1176,710,345,121,294,0.17329730093479156,20,2.6719580656891115e-06,True,False,False,1.3664324283599854,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9090909090909091,0.8925619834710744,-0.016528925619834656,0.3180767946849132,0.31833158451608307,0.0002547898311698882,0.0,Gate rejected: gate_accuracy_delta=-0.016529 <= threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9984947315604616,13.906260967254639,2.545780658721924,ok,,7968,4811,2341,816,1993,0.0018314981134608388,20,2.6719580656891115e-06,True,True,True,10.822635412216187,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9901960784313726,0.991421568627451,0.001225490196078427,0.03629818730688161,0.039707877929571776,0.0034096906226901633,0.0,Gate passed: gate_accuracy_delta=0.001225 > threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,38.89347290992737,5.968584775924683,ok,,15216,9187,4470,1559,3804,0.3085130751132965,20,2.6719580656891115e-06,True,False,False,32.6325626373291,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8781270044900578,0.8781270044900578,0.0,0.2924587054678814,0.294607646031129,0.0021489405632476033,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
