dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,1.3266823291778564,3.420123338699341,ok,,1035,776,259,259,,0,2e-06,False,0.765798807144165,stratified,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9884429768859537,41.55759358406067,18.828378438949585,ok,,31492,23619,7873,7874,0.03837735578417778,5,2e-06,True,41.27787923812866,stratified,stratified split
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8775,3.901092290878296,2.286099433898926,ok,,8000,6000,2000,2000,0.36268746852874756,5,2e-06,True,3.813286542892456,stratified,stratified split
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,125.1582863330841,53.62031054496765,ok,,56000,42000,14000,14000,0.5804589986801147,5,2e-06,True,124.61139559745789,stratified,stratified split
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.9293806552886963,0.603085994720459,ok,,1792,1344,448,448,0.29125577211380005,5,2e-06,True,0.8626711368560791,stratified,stratified split
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8517722878625135,1.4484508037567139,0.8363227844238281,ok,,3722,2791,931,931,0.5000165104866028,5,2e-06,True,1.4009089469909668,stratified,stratified split
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7122646891043924,51.398751735687256,23.173670291900635,ok,,35060,26295,8765,8765,0.5635207295417786,5,2e-06,True,51.082672119140625,stratified,stratified split
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7082715345122647,51.22449707984924,23.083505153656006,ok,,35060,26295,8765,8765,0.6909430623054504,5,2e-06,True,50.94111967086792,stratified,stratified split
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7111716621253406,0.6775145530700684,0.3696146011352539,ok,,1467,1100,367,367,0.6917650103569031,5,2e-06,True,0.6481168270111084,stratified,stratified split
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.79,0.5908255577087402,0.1921529769897461,ok,,1200,900,300,300,0.5117204189300537,5,2e-06,True,0.5654833316802979,stratified,stratified split
