dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,4.881005048751831,2.0552000999450684,ok,,1035,581,299,155,259,,0,4.6125236243355895e-05,False,False,False,0.5533528327941895,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4129032258064516,,,1.7631185324950893,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9879349758699517,68.70510077476501,18.817762851715088,ok,,31492,17673,9100,4719,7874,0.02476230077445507,10,4.6125236243355895e-05,True,True,True,53.04471302032471,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.987073532528078,0.9872854418308964,0.0002119093028184471,0.03168311577066603,0.033845348287106086,0.0021622325164400574,0.0,Gate passed: gate_accuracy_delta=0.000212 > threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,8.409976243972778,2.392284393310547,ok,,8000,4489,2312,1199,2000,0.34143152832984924,10,4.6125236243355895e-05,True,False,False,5.157494068145752,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8582151793160967,0.8573811509591326,-0.0008340283569641116,0.3464860190308333,0.3485734631373731,0.002087444106539771,0.0,Gate rejected: gate_accuracy_delta=-0.000834 <= threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,199.35235953330994,53.37389087677002,ok,,56000,31426,16182,8392,14000,0.5978541970252991,10,4.6125236243355895e-05,True,False,False,158.79214143753052,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7393946615824595,0.7320066730219257,-0.007387988560533798,0.5431205212789614,0.5507389200148454,0.007618398735883991,0.0,Gate rejected: gate_accuracy_delta=-0.007388 <= threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,3.164909601211548,0.5636963844299316,ok,,1792,1006,518,268,448,0.018637806177139282,10,4.6125236243355895e-05,True,False,False,1.0187878608703613,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8768656716417911,0.8656716417910447,-0.011194029850746356,0.2869950502305755,0.3138341583333193,0.026839108102743814,0.0,Gate rejected: gate_accuracy_delta=-0.011194 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,3.609251022338867,0.8900613784790039,ok,,3722,2089,1075,558,931,0.47192418575286865,10,4.6125236243355895e-05,True,False,False,1.9063904285430908,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8422939068100358,0.8297491039426523,-0.012544802867383464,0.35850500110691763,0.36676434715163664,0.008259346044719007,0.0,Gate rejected: gate_accuracy_delta=-0.012545 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,85.38050246238708,23.08096146583557,ok,,35060,19675,10131,5254,8765,0.7033148407936096,10,4.6125236243355895e-05,True,False,False,66.26009106636047,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7051770079939094,0.6878568709554626,-0.017320137038446815,0.5613400407979234,0.6330958046366223,0.07175576383869886,0.0,Gate rejected: gate_accuracy_delta=-0.017320 <= threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,85.2010350227356,23.084057807922363,ok,,35060,19675,10131,5254,8765,0.7299110889434814,10,4.6125236243355895e-05,True,False,False,66.072016954422,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6889988580129425,0.5768937952036544,-0.11210506280928811,0.5814879613014381,0.6708747485678029,0.08938678726636484,0.0,Gate rejected: gate_accuracy_delta=-0.112105 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7029972752043597,2.0288805961608887,0.33245134353637695,ok,,1467,823,424,220,367,0.6907037496566772,10,4.6125236243355895e-05,True,True,True,0.8023343086242676,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6863636363636364,0.7272727272727273,0.040909090909090895,0.5810932720334346,0.6033178571661242,0.022224585132689545,0.0,Gate passed: gate_accuracy_delta=0.040909 > threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,1.8775973320007324,0.21100473403930664,ok,,1200,673,347,180,300,0.41582509875297546,10,4.6125236243355895e-05,True,False,False,0.7369136810302734,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7666666666666667,0.7611111111111111,-0.005555555555555647,0.4453369285394394,0.43924693425114747,-0.006089994288291933,0.0,Gate rejected: gate_accuracy_delta=-0.005556 <= threshold=0.000000
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,3.6579930782318115,1.0107643604278564,ok,,3796,2130,1097,569,950,0.6570246815681458,10,4.6125236243355895e-05,True,False,False,1.879216194152832,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6045694200351494,0.6045694200351494,0.0,0.8206722677232124,0.8326968789527313,0.012024611229518811,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,2.5494182109832764,0.4340641498565674,ok,,1176,660,340,176,294,0.10980140417814255,10,4.6125236243355895e-05,True,False,False,0.8594076633453369,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8920454545454546,0.8863636363636364,-0.005681818181818232,0.28600306297650524,0.3001343270345355,0.01413126405803028,0.0,Gate rejected: gate_accuracy_delta=-0.005682 <= threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,8.614013195037842,2.592155933380127,ok,,7968,4472,2302,1194,1993,6.296435458352789e-05,10,4.6125236243355895e-05,True,False,False,5.2935802936553955,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9958123953098827,0.9958123953098827,0.0,0.017778759491016462,0.026763296942795747,0.008984537451779285,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,20.403868913650513,5.951103687286377,ok,,15216,8539,4397,2280,3804,0.2828045189380646,10,4.6125236243355895e-05,True,False,False,14.311588764190674,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.887719298245614,0.8824561403508772,-0.0052631578947368585,0.28358740704531415,0.28467466609468267,0.0010872590493685164,0.0,Gate rejected: gate_accuracy_delta=-0.005263 <= threshold=0.000000
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8442982456140351,2.1165945529937744,0.35791516304016113,ok,,1822,1022,527,273,456,0.40449464321136475,10,4.6125236243355895e-05,True,True,True,0.885124683380127,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8498168498168498,0.8534798534798534,0.00366300366300365,0.3475276044419625,0.3428115976019278,-0.004716006840034703,0.0,Gate passed: gate_accuracy_delta=0.003663 > threshold=0.000000
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data178/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7467532467532467,1.6638047695159912,0.277540922164917,ok,,614,345,177,92,154,0.25313422083854675,10,4.6125236243355895e-05,True,False,False,0.687950611114502,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7282608695652174,0.717391304347826,-0.010869565217391353,0.5563177479590852,0.5575401620588988,0.0012224140998136068,0.0,Gate rejected: gate_accuracy_delta=-0.010870 <= threshold=0.000000
